EP, 95, 2025062306,   , BEST,   0,  97N,  890W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1010,  200, 110,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062312,   , BEST,   0,  95N,  893W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1011,  200, 120,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062318,   , BEST,   0,  92N,  894W,  20,    0, DB,   0,    ,    0,    0,    0,    0, 1011,  200, 120,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062400,   , BEST,   0,  90N,  896W,  25,    0, LO,   0,    ,    0,    0,    0,    0, 1011,  200, 120,   0,   0,   E,   0,    ,   0,   0, GENESIS007,  ,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062406,   , BEST,   0,  90N,  898W,  30, 1009, LO,   0,    ,    0,    0,    0,    0, 1011,  200, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, SPAWNINVEST, ep772025 to ep952025, 
EP, 95, 2025062412,   , BEST,   0,  89N,  902W,  30, 1008, LO,   0,    ,    0,    0,    0,    0, 1011,  190, 120,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062418,   , BEST,   0,  90N,  907W,  35, 1008, TS,   0,    ,    0,    0,    0,    0, 1011,  180,  75,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062500,   , BEST,   0,  90N,  913W,  35, 1006, TS,  34, NEQ,    0,    0,    0,    0, 1010,  180,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062506,   , BEST,   0,  88N,  917W,  35, 1007, TS,  34, NEQ,    0,    0,    0,    0, 1010,  180,  70,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062512,   , BEST,   0,  88N,  922W,  30, 1007, TD,  34, NEQ,    0,    0,    0,    0, 1010,  200,  80,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062518,   , BEST,   0,  92N,  922W,  25, 1007, LO,   0,    ,    0,    0,    0,    0, 1010,  200, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
EP, 95, 2025062600,   , BEST,   0,  95N,  928W,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1010,  200, 100,   0,   0,   E,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
