SH, 98, 2013010706,   , CHP6, 0, 113S, 1211E,  20, 1003, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, INVEST,
SH, 98, 2013010712,   , CHP6, 0, 116S, 1206E,  20, 1000, DB,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, INVEST,
SH, 98, 2013010718,   , CHP6, 0, 118S, 1199E,  30, 1000, TD,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, INVEST,
SH, 08, 2013010800,   , CHP6, 0, 120S, 1192E,  35,  996, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE
SH, 08, 2013010806,   , CHP6, 0, 122S, 1184E,  38,  998, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013010812,   , CHP6, 0, 124S, 1176E,  44,  995, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013010818,   , CHP6, 0, 126S, 1170E,  51,  992, TS,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013010900,   , CHP6, 0, 127S, 1165E,  66,  984, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013010906,   , CHP6, 0, 129S, 1161E,  75,  977, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013010912,   , CHP6, 0, 134S, 1160E,  88,  967, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013010918,   , CHP6, 0, 139S, 1158E, 120,  936, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011000,   , CHP6, 0, 145S, 1156E, 129,  924, ST,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011006,   , CHP6, 0, 151S, 1153E, 112,  945, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011012,   , CHP6, 0, 156S, 1150E, 127,  929, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011018,   , CHP6, 0, 161S, 1148E, 132,  922, ST,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011100,   , CHP6, 0, 166S, 1145E, 130,  945, ST,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011106,   , CHP6, 0, 172S, 1142E, 112,  958, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011112,   , CHP6, 0, 178S, 1138E, 102,  959, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011118,   , CHP6, 0, 184S, 1135E, 105,  955, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
SH, 08, 2013011200,   , CHP6, 0, 190S, 1132E, 110,  948, TY,   0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, NARELLE,
